segment_id,bvp_mean,bvp_median,bvp_std,bvp_min,bvp_max,bvp_ptp,bvp_skewness,bvp_kurtosis,bvp_n_above_mean,bvp_n_below_mean,bvp_iqr,bvp_iqr_5_95,bvp_pct_5,bvp_pct_95,bvp_entropy,eda_mean,eda_median,eda_std,eda_min,eda_max,eda_ptp,eda_skewness,eda_kurtosis,eda_n_above_mean,eda_n_below_mean,eda_iqr,eda_iqr_5_95,eda_pct_5,eda_pct_95,eda_entropy,hr_mean,hr_median,hr_std,hr_min,hr_max,hr_ptp,hr_skewness,hr_kurtosis,hr_n_above_mean,hr_n_below_mean,hr_iqr,hr_iqr_5_95,hr_pct_5,hr_pct_95,hr_entropy,valence,arousal,user_id
23,0.13638934847801262,-0.0034053550145700506,-0.3672472514067681,0.32879194248234067,-0.4263598831278133,-0.3849873165682409,0.2071020940142685,-0.30286102422817457,1.4046498735954993,-1.4046498735954993,-0.3134989921249726,-0.26515643529897265,0.3078350034216717,-0.21601915669540978,0.8965052770094157,1.4538363376266243,1.447671672496392,3.0884527222359135,1.2062465347418512,1.5322686277506214,2.898185119530144,-0.35412098971611045,-0.30976999222532314,-0.1065275194519556,0.1065275194519556,3.1359750683734173,3.175882879846465,1.2894664510863634,1.5613858896569262,1.6131300466858622,2.599437699780986,2.5993276823841134,0.18884608128639901,2.61661454251247,2.582477281206215,0.20750459180413416,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.6155679832725274,2.584247501309255,0.7307825392959135,2,0,2
24,-0.24346441213242367,-0.0034053550145700506,-0.1837211316854072,0.32879194248234067,-0.28442451585825945,-0.31673460023523314,0.3155671902907417,-0.40256204067932144,1.0763204868641432,-1.0763204868641432,-0.23511543357151005,0.020419222349034254,0.057846818627653875,0.10566524196543797,0.6984136964010168,1.3702701143783433,1.3841117827432603,3.391070707866076,1.1934279629947435,1.4869670204899075,2.6871183121557447,-0.2614697479383154,-0.36803171400219037,0.601589955305043,-0.601589955305043,3.8648913917234844,3.4374838398374234,1.193984566769477,1.503950731001792,1.6247603590189705,2.5938957746233235,2.593786007476613,0.18884608128639901,2.6110286644984972,2.576978701753558,0.20750459180413416,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.60998659839374,2.5787446152378024,0.7307825392959135,2,0,2
25,0.05499211406149057,0.05736577059526556,-0.008773862301605751,-0.07476736883465773,-0.28442451585825945,-0.0958481295110209,-0.14787458470873466,-0.32956665363473175,0.747991100132787,-0.747991100132787,-0.06253704070487376,0.12223736853932538,-0.009877589688119952,0.24332842760789364,0.8965052770094157,1.302621266986878,1.3205518929901285,2.9875800603591927,1.142153676006313,1.4227897435372292,2.5698589747255234,-0.017207383251401212,-0.41242159726075583,0.2917885600988561,-0.2917885600988561,3.4673006698961744,2.750781319861159,1.193984566769477,1.4235415088846042,1.5607936411868752,2.5883538494656606,2.588244332569111,0.18884608128639901,2.6054427864845255,2.5714801223009016,0.20750459180413416,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.6044052135149536,2.573241729166349,0.7307825392959135,2,0,2
26,-0.21633200066024966,-0.06012507225041671,0.10826616730366954,-0.07476736883465773,0.12197451095928148,0.09957770429620955,0.1972416307164073,-0.3714054730383381,0.09133232667007464,-0.09133232667007464,0.18203311838683123,0.22512218102303871,-0.11053900532686593,0.3475332108833687,1.0945968576177971,1.2309930756312084,1.181514634155153,2.68496207472903,1.1378808187572766,1.3284113950774081,2.0070141550604594,0.1596722601425711,-0.42490625192722736,-0.8146449942089542,0.8146449942089542,3.5998309105052777,2.3583798798747218,1.1483193177483577,1.335474265613398,1.5375330165206589,2.582811924307998,2.5827026576616103,0.18884608128639901,2.599856908470553,2.5659815428482444,0.20750459180413416,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.598823828636166,2.567738843094896,0.7307825392959135,2,0,2
27,0.2177865828945347,-0.023662396884515376,0.20171435848065647,-0.07476736883465773,0.12197451095928148,0.09957770429620955,0.1775207041206849,-0.4479616106704687,-0.40116175342695964,0.40116175342695964,0.4040637992678836,0.3749403104173241,-0.32462955292618395,0.42553563085940144,0.5003221157926354,1.1673235722039472,1.1576796754977285,2.483216750975588,1.0823336745198098,1.2982103235702656,2.1242734924906803,0.3449747436981612,-0.32225464689179467,-0.681872967692017,0.681872967692017,2.00946802319604,2.6526809598645493,1.0652915922554131,1.2933551492662994,1.5549784850203212,2.577269999150335,2.5771609827541084,0.18884608128639901,2.595069013030005,2.560482963395588,0.18337952700619753,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.5932424437573793,2.5622359570234425,0.7234920030029702,2,0,2
28,0.7875672238101891,0.04116013709930937,0.14993486894324418,-0.07476736883465773,0.12197451095928148,0.09957770429620955,0.1380788509292401,-0.3963307271511247,-0.23699706006128154,0.23699706006128154,0.30684127385178633,0.2531464136411282,-0.32462955292618395,0.1725820466993988,0.5003221157926354,1.0956953808482777,1.0980922788541678,2.180598765345426,0.9285108135545171,1.2340330466175873,2.5698589747255234,-0.1267043053524317,-0.28480068289238003,0.15901653358191886,-0.15901653358191886,2.141998263805143,2.3583798798747218,1.0030207981357044,1.2014588954180847,1.5607936411868752,2.5717280739926727,2.571619307846608,0.18884608128639901,2.589483135016034,2.554984383942931,0.18337952700619753,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.587661058878592,2.55673307095199,0.7234920030029702,2,0,2
29,-0.16206717771590162,0.2072678804328602,0.11010449237600378,-0.07476736883465773,0.12197451095928148,0.09957770429620955,0.15779977752496252,-0.3455900312786661,0.09133232667007464,-0.09133232667007464,0.25099719350897626,0.2192070315776979,-0.2763342781436239,0.15444194903055403,0.5003221157926354,1.032025877421016,1.062339840868031,2.382344089098867,0.9242379563054813,1.0943530908970522,1.725591745227927,-0.3288524692312572,-0.37774200096500155,0.6901046396496678,-0.6901046396496678,2.6721192262415556,2.3910799998735914,0.8992361412695238,1.1057336309928607,1.5607936411868752,2.5661861488350097,2.566077632939106,0.18884608128639901,2.5838972570020613,2.5494858044902746,0.18337952700619753,-0.020086299076739814,-0.06480996603673411,-0.02590609219954112,0.03096564999491279,0.21046556484910453,0.1863772266682253,2.5820796739998055,2.551230184880536,0.7234920030029702,2,0,2
30,-1.2202312251306886,1.6981861620608283,0.8089744073750429,-1.236611833934987,0.7049305858667725,1.0158354655308415,-0.3943861671552646,-0.1025688036789955,1.0763204868641432,-1.0763204868641432,1.121963000783287,0.9276673897360473,-0.7613224590060373,1.0991379242958386,0.30223053518425397,-0.6870507151150468,-0.6855571273430902,-0.4420904434493157,-0.695174941079129,-0.687510128024368,-0.4554319309741964,0.43762598547595616,-0.28480068289238003,-0.4163289146581425,0.4163289146581425,-0.3760763077678176,-0.45383044002807743,-0.6865934156457174,-0.6862433190473304,-0.23608961427834413,0.636012786780485,0.6359914294408229,-0.47662020611897454,0.6495874990208848,0.623411973359662,-0.4921222873360275,-0.0685266087235477,-0.03619684735175643,-0.10309653480876904,0.10813703130466212,-0.46500906966535266,-0.5105650887595807,0.64852848384861,0.6244339332903092,-0.47215594903964425,2,0,3
31,1.0317589270597554,1.1998629320601757,0.7455521923795141,-1.236611833934987,0.7049305858667725,1.0158354655308415,-0.42396755704884825,0.023837842178708595,0.583826406767109,-0.583826406767109,0.9625046026959856,0.8150856109484971,-0.5463067145718046,1.0991379242958386,0.30223053518425397,-0.6870507151150468,-0.6895296204526609,-0.4420904434493157,-0.695174941079129,-0.6950603959011536,-0.502335665946285,0.06702101836477609,-0.32086746303996455,-0.2835568881412052,0.2835568881412052,-0.44234142807236926,-0.45383044002807743,-0.6907448019203646,-0.6900723296243393,-0.28261086361077703,0.6383878975623406,0.6383664329726092,-0.47662020611897454,0.6511834641677335,0.6249829960604218,-0.4921222873360275,0.02835401057006807,-0.03619684735175643,0.12847479301891473,-0.12337711262458588,-0.46500906966535266,-0.5105650887595807,0.6501231652425488,0.6260061864535811,-0.47215594903964425,2,0,3
32,0.1092569370058386,1.0297037803526359,0.48175254449956123,-1.236611833934987,0.2706043047937165,0.8069802025451774,-0.9860139650269366,0.38881477740165704,0.583826406767109,-0.583826406767109,0.8928677073287464,0.3241282069852168,-0.18492483085402736,0.4722967715168679,0.5003221157926354,-0.6910300590792506,-0.6895296204526609,-0.4420904434493157,-0.695174941079129,-0.6950603959011536,-0.502335665946285,0.041752497879922905,-0.3527726916320585,0.07050184923729405,-0.07050184923729405,-0.44234142807236926,-0.4865305600269472,-0.6907448019203646,-0.6939013402013483,-0.4221746116080758,0.6399713047502439,0.6399497686604664,-0.47662020611897454,0.6527794293145835,0.6265540187611807,-0.4921222873360275,-0.020086299076739814,-0.04573455358008232,0.28285567823737057,-0.27771987524408454,-0.46500906966535266,-0.5105650887595807,0.6517178466364876,0.6275784396168531,-0.47215594903964425,2,0,3
33,-0.21633200066024966,0.6812826601895783,0.44161578042026517,-1.236611833934987,0.2706043047937165,0.8069802025451774,-1.153641841090577,0.4947471073810006,0.4196617134014308,-0.4196617134014308,0.8151569690203779,0.36475849579829517,-0.3061256162278851,0.42472940429634154,0.30223053518425397,-0.6910300590792506,-0.6895296204526609,-0.4420904434493157,-0.699447798328165,-0.6988355298395466,-0.502335665946285,0.09228953884962927,-0.39854975874245413,-0.018012835107330774,0.018012835107330774,-0.44234142807236926,-0.4865305600269472,-0.6907448019203646,-0.6939013402013483,-0.5908141404381447,0.6415547119381472,0.6415331043483236,-0.47662020611897454,0.6543753944614323,0.6281250414619394,-0.4921222873360275,-0.020086299076739814,-0.05527225980840821,0.4372365634558264,-0.43206263786358323,-0.5132572578449568,-0.5105650887595807,0.6533125280304275,0.6291506927801263,-0.4867370216255298,2,0,3
34,-0.4605237039098159,0.0857256292131888,0.0960106668214418,0.3107912842563653,0.2706043047937165,-0.0399843054709507,0.5423578461415492,-0.4995924941898126,-0.07283236669560346,0.07283236669560346,0.7058236791925868,0.10827373706179975,-0.11572010760238952,0.0990138728201949,-0.09395262603252644,-0.6950094030434545,-0.6935021135622316,-0.4420904434493157,-0.699447798328165,-0.6988355298395466,-0.502335665946285,0.319706223213308,-0.36803171400219037,-0.9916743628982039,0.9916743628982039,-0.44234142807236926,-0.4865305600269472,-0.6907448019203646,-0.6977303507783572,-0.6780414829364563,0.6431381191260517,0.6431164400361818,-0.47662020611897454,0.6567693421817061,0.6296960641626993,-0.5162473521339641,0.02835401057006807,-0.06480996603673411,0.6688078912835101,-0.6635767817928312,-0.5132572578449568,-0.48375961508928045,0.6549072094243663,0.6315090725250349,-0.508608630504358,2,0,3
35,-0.0264051203550315,0.02495450360335319,0.05801861532653585,0.3107912842563653,0.2706043047937165,-0.0399843054709507,0.581799699332994,-0.4604242377268621,-0.40116175342695964,0.40116175342695964,0.5991816703451724,0.06531617633580081,-0.03781853410255135,0.0947811833641311,0.30223053518425397,-0.6950094030434545,-0.6935021135622316,-0.5429631053260365,-0.699447798328165,-0.7026106637779393,-0.5257875334323293,0.44604882563757386,-0.29728533755885156,-0.1065275194519556,0.1065275194519556,-0.44234142807236926,-0.5192306800258168,-0.6907448019203646,-0.6977303507783572,-0.8117900747672008,0.644721526313955,0.644699775724039,-0.47662020611897454,0.658365307328555,0.631267086863458,-0.5162473521339641,-0.020086299076739814,-0.06480996603673411,-0.6434296330733644,0.6483367004729075,-0.5132572578449568,-0.48375961508928045,0.6565018908183051,0.6330813256883069,-0.508608630504358,2,0,3
36,-0.4605237039098159,-0.55439689387708,0.06751662820026223,0.3107912842563653,0.2706043047937165,-0.0399843054709507,0.6113810892265776,-0.46576536360817355,-0.8936558335239939,0.8936558335239939,0.6106196145117719,0.067449508922645,-0.03781853410255135,0.0990138728201949,0.5003221157926354,-0.6950094030434545,-0.6935021135622316,-0.5429631053260365,-0.699447798328165,-0.7026106637779393,-0.5257875334323293,-0.11828146519081396,-0.22099022570819216,0.4245605866157933,-0.4245605866157933,-0.44234142807236926,-0.4865305600269472,-0.6948961881950119,-0.6977303507783572,-0.8117900747672008,0.6463049335018582,0.6462831114118962,-0.47662020611897454,0.6599612724754038,0.6336236209145967,-0.4921222873360275,-0.020086299076739814,-0.05527225980840821,-0.41185830524568073,0.41682255654365946,-0.5132572578449568,-0.48375961508928045,0.6580965722122439,0.6346535788515788,-0.4940275579184724,2,0,3
37,-0.9760395218811222,0.02495450360335319,0.03320122685002453,0.3202965823294876,-0.33676275991096777,-0.3372526869461087,0.1873811674185461,-0.6651673965104673,-0.5653264467926378,0.5653264467926378,0.6519980595850592,0.09072222805185431,-0.04762562055264965,0.1367049646432392,0.6984136964010168,-0.6950094030434545,-0.6935021135622316,-0.5429631053260365,-0.7037206555772009,-0.7063857977163323,-0.5257875334323293,-0.43834939133228773,-0.33473930155826626,1.4867367987512912,-1.4867367987512912,-0.44234142807236926,-0.5192306800258168,-0.6948961881950119,-0.7015593613553661,-0.8524961679330797,0.6478883406897628,0.6478664470997545,-0.47662020611897454,0.6615572376222538,0.6351946436153555,-0.4921222873360275,-0.020086299076739814,-0.04573455358008232,-0.2574774200272249,0.26247979392416076,-0.5132572578449568,-0.5105650887595807,0.6604885943031528,0.6362258320148508,-0.4794464853325868,2,0,3
38,0.027859702589316544,0.1302911213270684,-0.04155732609156485,0.40911171120022405,-0.44880987928478894,-0.4397455701674714,0.11835792433351772,-0.6794103988606311,-0.40116175342695964,0.40116175342695964,0.5924534678942314,0.0034495313173190665,0.0058507565054339876,0.013553857135859345,0.6984136964010168,-0.6989887470076583,-0.6935021135622316,-0.5429631053260365,-0.7037206555772009,-0.7063857977163323,-0.5257875334323293,-0.210932706968609,-0.39716257489062395,0.38030324444348096,-0.38030324444348096,-0.44234142807236926,-0.5192306800258168,-0.6948961881950119,-0.7015593613553661,-0.8059749186006467,0.649471747877666,0.6494497827876117,-0.47662020611897454,0.6631532027691026,0.6367656663161142,-0.4921222873360275,-0.0685266087235477,-0.03619684735175643,-0.10309653480876904,0.10813703130466212,-0.46500906966535266,-0.5105650887595807,0.6620832756970927,0.637798085178124,-0.47215594903964425,2,0,3
39,0.027859702589316544,0.5881002675878303,-0.08169409017086089,0.4261618396188871,-0.47247704390810663,-0.46045875754437754,0.10849746103565651,-0.6892024629763688,-0.23699706006128154,0.23699706006128154,0.5440104102474563,-0.014683795670856497,0.0058507565054339876,-0.024137234687184806,0.5003221157926354,-0.6989887470076583,-0.6974746066718023,-0.4420904434493157,-0.7037206555772009,-0.7063857977163323,-0.5257875334323293,-0.10985862502919623,-0.37635481711317137,-0.5933582833473922,0.5933582833473922,-0.44234142807236926,-0.4865305600269472,-0.699047574469659,-0.7015593613553661,-0.7594536692682139,0.6518468586595215,0.651824786319398,-0.47662020611897454,0.6647491679159515,0.638336689016874,-0.4921222873360275,-0.020086299076739814,-0.03619684735175643,0.12847479301891473,-0.12337711262458588,-0.46500906966535266,-0.5105650887595807,0.6636779570910315,0.639370338341396,-0.47215594903964425,2,0,3
40,-0.35199405802111977,0.23157633067679448,4.307000632514907,-3.585608620255334,2.0382710202741388,2.9427146768035293,-0.32536292407023615,-0.43549898361407535,-0.23699706006128154,0.23699706006128154,3.5928953508913644,4.879278128212765,-5.036471993781009,4.65580640723401,1.0945968576177971,-0.28115763076625405,-0.28036283016687563,0.6675088371946133,-0.47298636412926165,-0.2609199929859771,0.9751319856745082,-1.2132506862011188,0.20071366524818002,0.5130752709604182,-0.5130752709604182,0.4191051358868016,0.5271731599380153,-0.3420283548499974,-0.2535651238453184,1.2932964575253862,-1.6361765278612241,-1.6360952826346793,-0.8093533498216614,-1.6358345912671064,-1.6365041816822503,-0.8057481297092034,-0.020086299076739814,1.079714781362372,-9.211568762697663,9.214360025855083,-0.8027463869225813,-0.8054252991328832,-1.6358526129691946,-1.636466115495287,-3.206107058893184,2,0,4
